u_mag,g_mag,r_mag,i_mag,zed_mag,Spec z
25.8553,25.9004,24.9057,24.9535,24.7349,0.4243
25.5274,25.5839,25.0841,24.8529,24.5082,1.5363
24.0137,24.0663,22.8594,22.7091,22.4071,0.3613
25.2121,25.2048,24.1588,24.0966,23.8957,0.2981
26.5838,26.431,25.7157,25.1287,24.51,1.8394
25.4087,25.5746,25.176,25.1598,24.4844,1.4668
24.7025,24.6197,23.2581,22.818,22.4772,0.5092
24.8879,24.8978,23.8538,23.4123,23.1944,0.6125
25.6703,25.6286,24.4122,24.155,23.9382,0.513
24.1091,24.0624,22.8823,22.5954,22.3738,0.5032
23.5024,23.4555,22.166,21.9779,21.6667,0.3739
25.1605,25.3379,24.6872,24.279,24.1694,0.7008
25.1673,25.3313,24.9618,24.7759,24.2889,1.1799
25.2437,25.391,24.8263,24.48,24.4241,0.7167
25.4667,25.2801,23.9883,23.7281,23.5207,0.2773
25.1976,25.4378,25.2296,25.3498,25.1335,1.5481
25.05,25.0054,24.0638,23.8614,23.6307,0.4067
27.0182,27.0602,25.4515,24.1993,23.5752,0.8761
23.5803,23.7272,23.1569,22.7407,22.1962,1.1361
25.3193,25.3711,24.9686,24.794,24.1512,1.3381
24.2871,24.318,23.6337,22.9647,22.4288,0.9875
25.5417,25.493,24.7101,24.6176,24.1797,0.2244
25.4747,25.6422,25.1929,24.7323,24.3179,0.8834
24.804,24.933,24.609,24.1529,23.8177,0.909
26.7492,27.4675,25.7623,25.9986,25.116,2.5753
24.1736,24.2936,23.9862,23.9137,23.527,1.4947
25.611,25.375,24.2479,24.1953,23.8607,0.3707
23.8113,23.8458,22.9043,22.4004,22.1422,0.6611
23.9042,24.1069,23.669,23.1177,22.6836,0.865
24.8483,24.8939,24.5393,24.3794,24.1224,1.535
25.6918,25.5978,25.329,24.6075,24.2783,0.9191
25.1338,25.1345,24.4278,24.0779,23.2944,1.2251
26.7616,26.4349,25.3135,24.3718,23.6225,1.4051
23.9982,24.1389,23.7117,23.4327,22.9533,1.1403
25.0483,25.1591,24.9209,24.8165,24.4065,1.5086
25.9071,26.0057,25.4338,24.8035,24.5091,0.8058
24.6669,24.8343,24.1905,23.5895,23.2669,0.776
25.7587,25.5653,24.3014,24.1573,23.7368,0.3271
25.6177,25.7156,24.4466,24.2581,23.9313,0.3771
23.7026,23.6873,22.5159,22.2573,21.9903,0.493
24.9493,24.4383,23.506,23.2273,22.9223,0.0257
25.3294,25.388,24.1817,23.9657,23.661,0.4374
24.946,24.9682,24.5924,24.5475,24.2548,1.7912
25.7047,25.5325,25.0958,24.5516,24.1738,0.8673
24.26,23.9911,23.5956,23.5592,23.4954,2.3627
25.728,25.1759,23.4179,23.0723,22.7071,0.2847
24.1066,24.1634,22.8811,22.8132,22.4752,0.3698
25.2344,25.1527,24.1339,23.8178,23.7838,0.5554
25.1097,25.1836,24.2079,23.9152,23.9051,0.586
25.3166,25.1019,23.8386,23.1584,22.6961,0.6958
25.5566,25.5466,24.2357,23.972,23.7139,0.4706
25.6088,25.6647,24.7044,24.1246,23.2732,1.3993
26.3646,25.9328,24.4208,24.1023,23.7873,0.4106
25.0875,24.8115,23.3706,23.0897,22.8255,0.3663
25.2841,25.465,24.8256,24.4587,24.5291,0.5848
24.7328,24.8354,23.9584,23.3931,23.1192,0.7376
26.9281,26.3408,24.8209,24.6767,24.5713,3.2918
24.9681,25.2405,25.0057,24.6076,24.2948,1.1184
24.8066,24.9798,24.71,24.4585,24.0262,0.9646
26.3238,25.891,24.9017,24.582,24.1841,0.0722
25.6085,25.6311,24.7582,23.923,23.2318,0.9547
24.9675,24.9044,23.6497,23.3937,23.1035,0.3384
27.1888,26.584,25.8204,25.1956,24.3688,1.9902
25.2468,25.1941,24.7606,24.3614,24.0025,1.0546
23.8188,23.9051,22.9723,22.3589,22.0511,0.7349
24.7593,25.032,24.54,23.9946,23.6191,0.9831
23.785,23.9181,22.8612,22.7249,22.5537,0.5078
25.1637,25.2716,24.7709,24.4865,23.7486,1.2218
23.8439,23.8384,22.8617,22.3461,22.0872,0.6723
25.0369,25.1898,24.5614,24.2351,23.589,1.1429
25.1166,25.1087,24.6779,24.3641,23.7268,1.3353
25.0906,25.1686,24.9103,24.6728,24.2283,1.4054
25.2283,25.4273,24.4012,24.2708,23.9662,0.3348
23.6116,23.6899,23.1926,22.8939,22.4707,1.154
25.1421,25.0692,23.5654,22.5737,21.8067,0.9441
23.6059,23.3854,21.9924,21.7201,21.3828,0.4077
25.1616,25.1765,23.7088,23.0479,22.5985,0.5869
25.6836,26.0129,25.6082,24.869,24.4178,0.9119
26.2929,26.2648,25.7456,24.9572,24.5791,0.9543
26.277,26.2607,25.006,24.2279,23.2418,1.1921
26.3036,25.7425,24.349,23.5917,23.0301,0.6302
25.4571,25.5229,24.5952,23.8728,23.3376,0.9866
26.034,25.9144,24.7069,24.6615,24.3618,2.8949
24.0716,24.1165,23.5197,22.8619,22.4157,0.8899
23.822,23.9447,23.6066,23.3783,22.7818,1.1963
25.3226,25.2603,23.8497,23.5491,23.2986,0.2448
25.8915,25.7691,25.2153,24.512,24.0109,0.934
25.5675,25.4295,24.545,24.3416,24.0116,0.3441
25.8277,25.6997,24.5222,24.026,23.6828,0.5616
26.3653,25.9687,24.7726,24.5238,24.2815,0.3311
26.1166,26.0565,25.3368,24.8935,24.751,0.6586
25.1795,25.1228,23.9944,23.6408,23.395,0.4921
23.243,23.3693,23.1172,23.0388,22.485,1.2671
25.5326,25.5305,24.4803,24.2342,24.2518,0.4148
24.8538,24.7662,23.689,23.0396,22.6539,0.7009
25.5497,25.7082,25.4452,25.1661,25.4774,0.8357
24.9086,24.9702,24.7219,24.4435,23.9163,1.1492
24.4922,24.5222,23.626,23.1171,22.8969,0.6596
25.7313,25.6438,24.952,24.31,23.844,1.7369
25.6498,25.5899,24.7011,24.5569,24.5657,0.3035
25.022,25.0173,24.3415,23.6954,23.3812,0.9613
25.0156,25.0374,23.8957,23.5051,23.3313,0.573
24.4322,24.443,23.4331,23.2278,23.0324,0.5074
24.4388,24.4966,24.2084,24.1085,23.6353,1.4906
24.574,24.63,24.2848,24.1531,23.7744,1.4591
26.2423,25.7065,24.4212,24.0357,23.731,0.4766
25.4471,24.8743,23.9682,23.9395,23.7586,2.9597
25.5731,25.8104,25.181,24.8361,24.6264,0.7419
25.0246,25.1666,24.2796,23.877,23.7442,0.6426
24.2274,24.1724,22.924,22.7229,22.3573,0.4046
25.7553,25.7075,24.6825,24.3485,24.3652,0.5611
26.1218,26.1938,25.6622,25.6789,25.2603,1.1829
25.6984,25.875,24.5016,24.1432,23.9947,0.4808
25.4765,25.7082,25.5826,25.2964,25.0607,1.153
24.7058,24.8475,24.2294,23.7408,23.4281,0.7558
24.169,24.3307,23.8954,23.4146,22.764,1.0869
26.9451,26.7562,25.2949,24.4356,23.2959,1.2204
25.4837,25.3552,24.4088,24.4025,24.215,0.3405
24.224,24.3092,24.113,24.0761,23.7786,1.5188
24.7562,24.6328,24.0802,23.7626,23.2929,1.9228
24.6319,24.803,24.2089,23.6831,23.2642,0.9045
25.1486,25.0982,24.6804,24.3788,23.9623,0.8057
25.351,25.3505,25.0392,24.6257,24.3684,1.1109
25.7315,26.1099,25.5439,25.0966,25.1753,0.6223
24.2567,24.3398,23.3546,22.855,22.6177,0.623
25.4165,25.591,25.2668,24.9777,24.1786,1.2336
25.6064,25.6177,25.285,25.1169,24.4559,1.3618
24.4964,24.0609,22.9717,22.717,22.5097,0.2246
25.9827,25.7741,24.9478,24.8004,24.6226,2.064
26.1322,26.0823,25.8304,25.6418,25.2765,1.4495
24.0585,23.7419,22.8082,22.6197,22.4669,0.2197
25.3413,24.852,24.0453,23.9329,23.7194,0.1646
25.5571,24.99,24.2808,24.0794,23.6836,2.2159
25.8781,25.5899,25.2899,25.2936,24.9233,1.5136
26.0516,25.4189,24.4467,24.1725,23.901,2.086
26.5308,25.396,24.8726,24.5943,24.271,2.1621
25.7129,25.6802,25.297,25.0267,24.7469,1.0641
24.956,24.8864,24.396,23.9837,23.2495,1.2566
26.0797,25.7612,25.3138,25.1842,25.188,0.2879
24.3425,24.3061,23.2065,23.0329,22.7782,0.4155
25.4465,25.4841,24.2972,24.1316,23.8541,0.3523
23.8213,23.8219,22.7123,22.476,22.1788,0.4548
24.8973,25.0396,24.4668,23.8202,23.4671,0.8211
25.2604,25.5108,24.9909,24.7066,24.4364,1.7282
25.7829,25.833,25.1266,24.4527,24.0424,0.7931
24.0904,24.1584,23.8518,23.795,23.4735,1.4791
24.1382,23.9893,22.9271,22.7782,22.52,0.2933
24.5335,24.298,23.1645,22.5961,22.2841,0.6558
24.0427,24.0767,23.1787,22.5977,22.2598,0.7334
25.8885,25.645,24.4528,24.0935,23.8373,0.502
25.0825,24.946,23.7273,23.1998,22.8401,0.5932
24.54,24.5931,23.9712,23.6259,22.7928,1.2796
25.2177,24.7267,23.8689,23.6341,23.4651,0.1755
25.4452,25.3003,24.787,24.5326,24.3198,1.9345
24.2433,24.3927,23.6702,23.2237,22.6071,1.122
23.6414,23.7164,22.98,22.3743,22.0147,0.7845
27.0062,26.1196,24.5244,24.4208,24.2909,3.4722
25.6031,25.7251,25.6786,25.199,24.5357,1.3927
24.524,24.5536,23.5866,23.4482,23.1513,0.3286
25.7813,25.7309,24.5403,23.7588,23.0229,0.9873
25.1032,25.4697,24.3941,23.8705,23.6514,0.6884
25.8709,25.5674,24.6945,24.4039,23.9333,1.7155
24.3158,24.3817,23.6757,23.0473,22.6872,0.8159
25.4685,25.6203,25.2946,24.9311,24.2887,1.096
25.7015,25.4309,24.0872,23.8151,23.4597,0.2638
25.472,25.4621,25.2422,25.0129,24.4096,1.3348
25.2486,25.3937,25.0604,24.6123,24.2272,0.8297
25.5149,25.4591,24.3684,23.8012,23.0369,1.1952
24.364,24.2507,22.8267,22.3919,22.01,0.5399
25.1299,25.235,25.1078,25.0911,24.5203,1.3184
25.6342,25.6186,25.4257,25.084,24.5959,1.2079
25.7,25.7155,25.3989,25.2037,24.8506,0.9685
24.1402,24.264,23.3755,23.1238,23.0534,0.5444
24.7908,24.9011,24.4131,24.2881,23.6703,1.2442
24.7788,24.5909,24.108,23.8632,23.3822,1.4193
27.0702,26.6786,26.0396,25.5775,25.1978,1.8562
25.3235,25.0883,24.4839,24.1254,23.857,0.825
25.886,25.9096,25.538,25.2159,25.3715,0.577
26.0405,26.3999,25.1608,24.5419,24.1771,0.6115
24.5895,24.5324,24.1401,24.1089,23.9706,2.1856
25.5552,25.5875,24.9081,24.2909,23.8835,0.8359
25.0629,24.7768,23.772,23.517,23.3073,0.2274
25.5222,25.2357,24.5498,24.1545,23.6728,1.7905
25.3971,25.195,24.0693,23.3362,22.9465,0.762
24.3005,23.8669,22.9539,22.8175,22.5961,0.1633
25.8998,25.4941,24.9407,24.8366,24.6215,2.5034
25.9023,25.393,24.6326,24.5222,24.3535,0.1331
25.2147,25.4637,24.5353,24.0264,23.2271,1.1696
24.6468,24.6317,23.5098,22.6157,21.7667,0.9474
25.5418,25.4093,24.4585,23.6482,23.2602,0.8107
25.3303,25.2684,24.1597,23.2675,22.7178,0.871
25.1164,25.006,24.6783,24.7092,24.3972,2.2103
25.7827,25.6466,25.1805,24.9173,24.3701,1.4458
25.2028,25.3851,24.5123,24.6314,24.3236,0.374
24.8294,24.8319,24.0503,23.9364,23.7839,0.4278
26.3201,25.7792,24.3143,23.3749,22.823,0.6922
26.626,26.6382,25.9985,25.7029,25.1866,2.1814
25.0025,25.113,24.8561,24.7422,24.3911,1.0308
23.9836,24.0124,23.1203,22.5026,22.2313,0.7126
25.904,25.5095,24.2879,23.3813,22.9557,0.8508
25.5874,25.5554,24.415,24.1407,23.9918,0.4858
24.4374,24.4989,23.8611,23.4216,22.8559,1.2103
26.1127,25.9018,24.8501,24.7144,24.5319,0.3855
24.8522,24.791,24.3207,24.1148,23.7069,1.5123
25.9582,25.9233,25.1206,24.7545,24.419,0.6795
25.2053,24.942,23.9748,23.85,23.7135,0.217
24.5168,24.295,23.3885,22.8901,22.5685,0.7449
24.4761,24.6014,24.3594,24.3078,24.1433,1.6266
24.665,24.8653,24.6287,24.1997,23.6972,1.0788
24.8407,24.8974,23.7791,23.6451,23.5167,0.3725
25.9187,25.4935,23.8431,23.0036,22.5022,0.6535
26.0925,26.384,25.0911,24.4932,24.1243,0.6604
24.7559,24.8506,23.9958,23.4834,23.2148,0.6666
26.1675,25.9609,25.6204,25.5872,25.3025,2.283
24.7389,24.803,23.8612,23.1572,22.7382,0.8261
26.1574,25.9528,24.9513,24.6392,24.212,1.797
25.0365,24.7956,23.6724,23.3507,23.0788,0.4882
24.9163,24.9597,24.525,24.2307,23.4826,1.3136
24.0489,23.9823,22.6002,22.3805,22.0689,0.3759
24.6735,24.7784,24.3808,23.6991,23.2567,0.9389
24.5222,24.5784,24.2372,24.1129,23.8619,1.6255
25.5378,25.6228,24.6237,24.2473,24.1148,0.4832
25.2629,24.8657,23.4203,22.71,22.2475,0.6933
24.8119,25.0114,24.2153,23.3973,22.8747,0.9652
25.3039,25.4322,24.9084,24.4495,23.7055,1.124
25.1747,25.1882,24.9136,24.3464,24.1955,0.9327
26.0736,26.0561,25.2665,25.0364,24.2694,1.1872
25.2961,25.2822,24.1211,23.885,23.7498,0.5706
24.8556,24.9553,24.6746,24.4232,23.9373,1.4119
25.2454,25.4722,24.877,24.5511,24.3642,0.7041
24.8703,25.0339,24.299,23.6809,23.3274,0.8797
24.4961,24.1744,23.6025,23.4729,23.377,0.0991
25.8177,25.7551,24.3368,24.0245,23.7948,0.3529
25.5819,25.4169,23.7492,22.7859,22.199,0.6931
25.6606,25.7739,25.1254,24.7527,24.3848,0.7471
24.1245,23.9352,22.5134,22.2363,21.8965,0.3611
25.473,25.4247,25.0224,24.7207,24.25,1.5051
25.1795,25.3448,24.4486,24.055,23.798,0.6087
25.672,25.8867,24.738,24.3747,24.3612,0.5681
23.7029,23.8966,23.7313,23.5601,23.1974,1.2183
26.1414,26.1483,25.4187,24.9044,24.4975,1.8119
25.1893,25.1998,24.2837,23.4943,23.0859,0.7688
25.7387,25.7095,25.1591,24.7697,23.8947,1.2506
26.6498,26.6602,25.2795,25.3008,25.6195,3.4264
25.7821,26.0782,24.8805,24.792,24.6992,0.4233
24.7909,24.788,23.6543,23.5097,23.2741,0.4366
25.375,25.5988,24.7694,24.3801,23.7529,1.6935
26.4214,25.8801,25.0797,24.8052,24.417,2.2943
24.3765,24.3547,23.254,22.5282,22.1562,0.7281
24.959,24.9219,24.6211,24.52,24.302,1.8555
26.9829,26.9082,24.9343,24.6779,24.4929,3.1144
25.1434,25.2449,24.969,24.8527,24.3109,1.4326
24.3467,24.5268,24.0053,23.3745,22.9422,0.9548
25.4376,25.3797,24.5802,24.685,24.2632,0.3211
24.872,24.8253,23.5584,22.6423,21.999,0.9495
23.584,23.722,23.1579,22.5308,22.1972,0.8639
26.3239,25.9366,25.3676,24.6733,24.1165,1.6483
24.4651,24.6098,23.9029,23.4255,23.3431,0.6679
25.9668,25.9803,24.5166,24.5145,24.2717,0.3574
25.6191,25.778,25.3058,24.5495,24.1737,0.8794
24.8785,24.8362,24.1236,23.593,23.0637,1.5033
23.2464,23.2807,22.3293,22.0642,21.8352,0.5527
24.2357,24.3011,23.9322,23.7182,23.4387,1.4812
25.2617,25.4179,24.8908,24.2907,23.8242,1.0372
25.1449,25.249,24.6186,24.0775,23.6342,0.9892
23.7476,23.7082,22.5604,22.4171,22.1546,0.3329
26.223,26.1615,25.3031,25.0247,25.0765,0.1613
25.2188,25.2362,24.2239,23.6807,23.4426,0.6101
24.7073,24.561,24.1446,23.8001,23.542,1.6766
25.3848,25.131,23.7381,23.4984,23.1678,0.3253
24.5543,24.6641,24.355,24.2467,23.8932,1.544
25.6918,25.705,25.194,25.0588,24.3836,1.3875
24.3844,24.132,22.808,22.0993,21.6592,0.6715
25.3759,25.1937,24.5316,24.025,23.7701,0.738
25.1781,25.3707,24.8637,24.2553,23.57,1.1002
24.809,24.9777,24.5862,24.0235,23.6698,0.9305
25.2711,25.541,25.4124,24.7971,24.2306,1.0723
24.4916,24.589,24.3306,24.2907,23.8045,1.4703
24.9786,25.0994,24.3174,24.1002,24.1266,0.5506
25.6296,25.5495,24.4476,23.9118,23.6337,0.6563
25.229,25.3616,25.1707,24.4021,24.2049,0.8211
24.0076,24.082,23.3202,22.6981,22.359,0.8063
24.7463,24.585,23.8271,23.3981,23.0823,0.6597
24.5634,24.6245,23.3557,23.1063,22.8296,0.4565
25.2123,25.376,25.2619,25.1158,24.6804,1.1818
24.7949,24.8297,24.575,24.3816,24.2046,1.7136
25.9878,26.1543,25.4822,25.0054,24.9053,0.2516
24.8187,24.9617,24.3942,24.0034,23.3859,1.1436
25.25,25.1109,24.36,23.9172,23.87,0.6477
24.73,24.6714,24.2567,24.1969,24.0679,1.9517
24.6042,24.5549,23.3236,23.0363,22.7427,0.4933
24.7286,24.8321,24.2325,23.6743,23.191,0.9566
23.7115,23.8122,23.1823,22.5092,22.0943,0.9301
26.0578,26.0456,25.4446,24.6314,23.8322,1.3561
23.9015,23.8312,22.5918,22.2654,21.9865,0.5128
25.2197,25.1188,24.099,23.2976,22.7587,0.9069
24.3891,24.5335,23.6009,23.1158,22.4323,1.079
25.5239,25.5475,24.8431,24.2584,24.1208,0.6635
26.1799,25.7823,25.0451,24.9674,24.7904,2.707
25.0072,25.1461,24.6479,24.1593,23.707,0.9811
24.8473,24.9545,24.4001,23.7771,23.4246,0.9038
25.6993,25.5678,24.2665,24.0166,23.8596,0.337
24.2042,24.1221,22.9134,22.7212,22.3778,0.3765
23.9424,24.06,23.5312,23.2939,22.5434,1.2911
25.6728,25.7071,25.0024,24.6857,24.3926,1.0593
24.126,23.8937,22.7318,22.5749,22.3628,0.2931
26.0592,25.8228,24.641,24.1351,23.7602,0.5804
25.3205,25.5148,25.1046,24.8578,24.1096,1.1571
26.0605,25.9467,25.793,25.6123,25.7143,1.6804
24.9651,25.0499,24.7594,24.6189,24.3169,1.2395
24.5678,24.641,23.7059,23.0355,22.6984,0.7382
25.4012,25.671,24.851,24.2617,24.1243,0.6414
24.2702,24.4511,24.2274,24.2633,23.7608,1.459
25.5781,25.6249,25.1899,24.7959,24.3393,1.4897
25.105,25.1093,24.8546,24.5978,23.9238,1.1783
25.7886,25.811,25.4519,25.485,24.9588,1.5303
26.5753,26.5217,24.6741,23.815,23.1777,0.6215
25.5645,25.5767,25.0713,24.5875,24.0932,0.835
25.0842,25.2245,24.5011,24.1466,24.1111,0.5787
24.5706,24.6538,23.6412,23.5179,23.2055,0.5307
26.2259,26.2338,24.5702,23.6685,23.1754,0.7967
25.8666,25.6332,23.9045,23.0329,22.6311,0.5951
23.9741,23.9857,22.9155,22.7997,22.5701,0.318
24.575,24.3013,23.5167,23.2945,23.1759,0.2117
25.9112,26.0074,25.8303,25.1305,25.0774,0.8277
26.1213,25.9076,24.7238,23.9789,23.5845,0.6759
23.9117,24.0955,23.9529,23.7542,23.539,1.1848
24.2847,24.4085,23.8108,23.0472,22.6118,0.8948
26.2088,26.2324,25.358,24.7439,24.3114,0.7149
24.9666,25.1877,24.5971,24.0079,23.6374,0.8992
24.3144,24.1661,23.734,23.6521,23.491,1.9743
24.8751,24.946,24.1593,23.6734,23.6375,0.6526
24.7732,24.8018,23.7266,23.1648,22.8819,0.682
26.0367,25.7852,24.6024,24.2981,24.1025,0.1753
24.398,24.4738,23.7651,23.061,22.6436,0.8625
24.3229,24.3689,23.2722,23.1606,22.905,0.3427
24.25,24.282,23.9914,23.9928,23.8437,1.8047
24.5725,24.7488,24.488,24.2052,23.448,1.287
24.7049,24.7676,24.0893,23.3829,22.9825,0.8951
24.5591,24.4376,23.1457,22.7714,22.4641,0.5335
25.7276,25.4992,24.7716,24.3386,24.2518,0.5635
25.1479,25.1886,24.5792,23.7781,23.3734,0.8736
26.4466,26.0444,25.2398,24.694,24.4498,0.6188
25.218,25.4413,24.497,24.1796,23.943,0.5587
24.6902,24.8267,24.4842,24.0883,23.7608,0.9887
25.8289,25.5959,25.1898,24.6993,24.2785,1.2366
25.7863,25.5785,25.3236,24.9101,24.5419,1.1793
24.0649,23.8576,22.6973,22.4669,22.2118,0.2846
24.7583,24.84,24.5878,24.4803,24.2706,1.8172
25.1271,25.2307,24.6153,23.7936,23.4189,0.9529
25.1278,25.2494,24.823,24.7597,23.9635,1.2837
24.2294,24.3054,23.4254,22.9,22.7261,0.69
25.3499,25.2693,24.189,23.731,23.5317,0.6078
24.9129,24.8846,24.4213,23.7554,23.3366,0.9077
23.4656,23.4742,22.4316,21.926,21.6415,0.6618
25.2148,24.9041,24.3604,23.8213,23.2534,1.4845
25.98,25.4625,24.6943,24.55,24.2723,2.3669
24.7216,24.8878,24.1409,23.4188,22.8969,0.941
26.2044,25.2959,24.2056,23.9481,23.8514,2.9801
23.8741,23.9273,23.621,23.5083,23.4472,1.6518
25.3071,25.3608,24.875,24.3797,23.8196,1.1568
25.4157,25.3963,24.2529,24.1243,23.8379,0.3133
24.5592,24.4729,23.3324,23.1431,22.8431,0.3649
26.2808,26.167,25.3146,24.8307,24.6763,1.539
26.1235,25.8132,24.7624,24.5489,24.1928,0.3849
23.6043,23.7192,23.4851,23.3046,22.8671,1.2598
24.1657,24.3266,23.6484,23.155,22.9801,0.6971
24.6992,24.5308,23.1324,22.17,21.3714,0.9101
26.0968,26.158,25.387,24.9465,24.6794,0.6806
25.5147,25.4118,24.8862,23.9149,23.5706,0.8806
24.7718,24.7279,23.6846,23.2941,23.1005,0.567
25.0854,24.9257,24.2568,23.7174,23.0635,1.431
24.7433,24.9166,24.7289,24.5954,24.2064,1.3403
25.7621,25.2457,24.3367,24.1408,23.9025,0.2045
24.9875,25.0097,24.0532,23.4847,22.7416,1.1777
24.1763,24.1839,23.0732,23.0092,22.6874,0.3619
24.3069,24.2667,23.4952,22.7686,22.4565,0.8133
27.0146,27.4474,26.702,26.3874,25.5408,1.8026
25.4781,25.3966,25.145,25.0685,24.3949,1.305
25.3455,25.5976,24.9784,24.5459,23.9359,1.1026
26.4877,25.9091,25.3955,25.0574,24.4632,2.0057
24.5737,24.3753,23.1486,22.9144,22.613,0.3474
25.93,25.968,24.5231,24.1823,23.9944,0.4919
25.689,25.6219,24.1374,23.7942,23.549,0.3524
25.5531,25.4519,24.8232,24.8064,24.8669,0.146
24.6443,24.8424,24.3279,23.6981,23.3544,0.8758
25.7614,25.6065,24.0498,23.0207,22.1481,0.9477
24.3528,24.4063,24.1787,24.1172,23.9339,1.6431
24.1437,24.2588,23.8172,23.5018,22.9147,1.1904
24.6508,24.7661,24.1972,23.6667,23.2174,0.9303
24.2082,24.2792,23.3149,22.6648,22.3472,0.7278
26.8355,26.5133,25.9982,25.2334,24.1562,1.3996
25.4174,25.2025,24.1186,24.0054,23.7534,0.2572
25.3863,25.5706,24.6248,24.0298,23.8756,0.6986
24.9796,25.1864,24.3842,24.1502,24.3089,0.5504
25.8693,25.9925,24.9667,24.2784,23.5392,1.1429
25.0349,25.1041,24.9698,24.9021,24.3007,1.4902
24.1925,24.3403,23.8339,23.2601,22.7831,1.0541
25.6738,25.7245,25.3629,24.6213,24.2777,0.7977
24.7434,24.8616,23.8666,23.5236,23.3425,0.544
24.6491,24.7025,24.1055,23.5242,23.1636,0.8101
24.6314,24.7049,24.1168,23.5856,22.9638,1.1274
25.0729,25.1518,24.516,24.2097,24.293,0.4989
24.8416,24.8716,23.686,23.5293,23.3486,0.2799
25.0446,24.9896,24.1492,23.4126,23.0743,0.837
24.6757,24.5359,24.028,23.545,23.1009,1.608
25.2443,25.2878,24.7913,24.563,23.9629,1.1789
25.2981,25.2936,24.4568,23.9497,23.4366,1.0442
25.2474,25.3372,24.3355,24.0257,23.8084,0.5781
26.0702,26.0583,24.9011,24.746,24.6727,0.2969
25.0305,25.0941,23.8585,23.6235,23.4012,0.479
22.8076,22.7874,21.5905,21.4058,21.0402,0.3698
24.9706,24.998,24.6682,24.5491,23.8596,1.3362
25.4623,25.388,24.9572,24.64,23.9264,1.3373
25.2404,25.3292,25.0774,25.0784,24.478,1.4863
24.5159,24.6581,24.2191,23.6244,23.2725,0.9535
23.1322,23.0902,21.8782,21.6542,21.2956,0.4198
25.2266,25.2986,24.8253,24.589,24.0802,1.1536
24.7999,25.0038,24.5663,23.9498,23.714,0.8572
23.864,23.7459,22.5326,21.8999,21.5168,0.663
25.2718,25.1308,24.1883,23.999,23.8026,0.2205
25.3787,25.1696,23.841,23.6195,23.5551,0.3497
23.2012,23.1097,21.8084,21.5562,21.253,0.4889
25.5537,25.7625,25.0547,24.4416,24.0739,0.7534
27.2451,26.8542,25.833,25.1744,24.2139,1.4782
25.1895,25.3444,25.2159,25.2144,24.5753,1.1854
25.9284,25.847,25.2307,24.7824,24.3343,1.1286
24.3713,24.3923,23.2561,22.9957,22.7534,0.5097
25.4982,25.2368,24.2368,23.936,23.7677,0.2184
25.6527,25.9054,25.6243,25.5702,24.8258,1.2499
25.4658,25.1525,25.0203,25.022,24.7705,2.5048
25.0899,25.1783,23.9294,23.7192,23.3511,0.371
24.6461,24.6801,23.9619,23.254,22.7939,0.9091
27.0587,26.0606,24.8445,24.6436,24.3285,2.8008
25.3144,25.544,25.1509,24.6495,24.303,0.8098
25.0803,25.228,24.716,24.472,23.8891,0.8038
25.0533,25.0715,23.946,23.7411,23.5171,0.387
24.8525,24.8303,23.7715,23.1559,22.855,0.6716
27.3001,26.5905,25.2095,24.9938,25.045,3.2808
24.2407,24.2047,23.8645,23.6054,23.2729,1.74
25.2889,25.1986,24.5802,23.9519,23.6015,0.8814
25.9443,25.5126,24.6544,24.076,23.5905,1.5693
25.2749,25.1123,23.8015,23.2079,22.7813,0.664
23.8717,23.9651,23.2232,22.4967,22.1114,0.8632
25.9603,25.6766,25.0631,25.3943,25.2587,0.0554
27.0344,27.6699,26.6686,25.9809,25.1267,1.6083
25.261,25.1701,24.0852,23.918,23.6948,0.3517
25.105,25.006,23.9484,23.637,23.4477,0.4154
25.6293,25.5845,24.8698,24.6029,24.6155,0.5398
25.3752,25.5032,24.2726,24.1019,23.9775,0.3361
25.7592,25.7806,25.0443,24.5761,24.8762,0.6332
26.3157,26.1477,25.4738,25.1775,24.8746,0.4653
23.5638,23.6567,22.9015,22.3136,22.0605,0.7514
24.7293,24.8738,24.2987,23.6894,23.3258,0.8185
24.4872,24.5037,24.0676,23.6982,23.0976,1.4247
24.8537,24.8757,24.4061,24.1952,23.9088,1.6367
25.1402,25.0901,24.8409,24.6045,24.019,1.4229
26.1197,26.3227,25.7042,24.9953,24.3936,0.9727
26.2645,25.8519,25.2757,24.962,24.6223,0.378
26.1896,26.2222,25.2954,24.8359,24.764,0.5997
24.1196,23.9876,22.6317,22.2115,21.8798,0.4752
25.7673,26.0159,24.6723,24.4329,24.33,0.4144
25.8046,25.7995,25.1541,24.9415,24.2498,1.6215
24.2018,24.1896,22.8684,22.5571,22.2708,0.485
23.5754,23.6779,22.9704,22.5174,22.2464,0.7391
25.4813,25.3529,24.2178,23.3287,22.8016,0.8745
24.7917,24.9653,25.0079,24.868,24.6767,1.6868
25.5134,25.2377,23.8803,23.489,23.1767,0.5079
25.42,25.3839,24.0445,23.8357,23.6488,0.4902
23.6083,23.5194,22.539,22.4647,22.1775,0.3063
25.5275,25.6741,25.0769,24.819,24.6226,0.8271
25.3973,25.6417,24.9476,24.3392,24.0141,0.7912
25.227,25.2998,24.8444,24.1578,24.0369,0.8555
24.3169,24.363,23.8108,23.1705,22.7218,0.9772
25.342,25.4335,25.0987,25.1651,24.6245,1.4659
23.0918,23.1148,22.0374,21.8331,21.5409,0.4895
